"Source:","http://www.lib.berkeley.edu/MRC/imagesafam.html"
"The Movies, Race, and Ethnicity"
"15 to Life (2002?)","Directed by Moon Jones. Cast: Moon Jones, Stefanie Tremblay,Daniel Zirilli, Jalene Mack, Alfred Holmes, Boyce Ellisl; specialappearances by Black Menace, Big Slack, J Dogg. It's prison life atits grittiest in this urban tale of three teenage boys who followin their father's footsteps through the violent system. When ayoung filmmaker begins a documentary on the boys, she discoversthat a dirty cop is behind their wrongful incarceration. Now shemust prove their innocence. 81 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1390"">DVD 1390Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"For Colored Girls (2002?)","Directed by Tyler Perry. Cast: Janet Jackson, Loretta Devine,Michael Ealy, Kimberly Elise, Omari Hardwick, Hill Harper, ThandieNewton, Phylicia Rashad, Anka Noni Rose, Tessa Thompson, KerryWashington, Whoopi Goldberg. Adapted by writer/director Tyler Perryfrom Ntozake Shange's acclaimed choreopoem, this gripping filmpaints an unforgettable portrait of what it means to be a woman ofcolor in the modern world. Each of the women portray one of thecharacters represented in the collection of twenty poems, revealingdifferent issues that impact women in general and women of color inparticular. Based on the play ""For colored girls who haveconsidered suicide when the rainbow is enuf"" by Ntozake Shange.134min. â€¢149;Ѭ href=""http://www.imdb.com/title/tt1405500/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X5304"">DVD X5304Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Friday(1995)","Director, F. Gary Gray. Cast: Ice Cube, Chris Tucker, Nia Long,Tiny ""Zeus"" Lister, Jr., Regina King, Anna Maria Horsford, BernieMac, John Witherspoon. Rap's hottest star leads the nonstop laughsin this hip-hoppin' look at a day in the life of the 'hood. Craigis an alright guy with some crazy friends. Like Smokey who has 24hours to pay back Deebo, South Central's nastiest thug, or else!Trouble is, neither Craig's mother nor his main squeeze has thebread. As time ticks away, the chance this pair will ever seeSaturday is fading fast. â€¢149;Ѭ href=""http://www.imdb.com/title/tt0113118/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+8974"">DVD 8974Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"G (2002)","Directed by Christopher Scott Cherot. Cast:Richard T. Jones,Blair Underwood, Andre Royo, Chenda Maxwell. Inspired by 'The GreatGatsby', this story follows rap mogul Summer G on a journey toregain what he desires most - the love of his life, who is marriedto someone else. Summer would give up his millions to rekindle aromance with his one true love. 96 min. â€¢149;Ѭ href=""http://www.imdb.com/title/tt0291928/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X3068"">DVD X3068Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Gang in Blue (TV, 1996)","Directed by Mario Van Peebles and Melvin Van Peebles. Cast:Josh Brolin, Melvin Van Peebles, Cynda Williams, Stephen Lang, J.T.Walsh. A black police officer discovers a cell of white supremacistvigilantes within his department. 97 min. â€¢149;Ѭ href=""http://www.imdb.com/title/tt0116393/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6453"">DVD X6453Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Get On the Bus (1996)","
                Directed by Spike Lee. Cast: Charles S. Dutton, Andre Braugher,Isaiah Washington, Ossie Davis, DeAundre Bonds, ThomasJefferson Byrd, Richard Belzer, Albert Hall. Follows a group ofdifferent men traveling from Los Angeles to the Million ManMarch in Washington, D.C. They board the bus as strangers butemerge three days and thousands of miles later as brothers. 121min. 
                
                  â€¢149;Ѭhref=""http://us.imdb.com/title/tt0116404/"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+530"">DVD 530Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Get Rich or Die Tryin' (2005)","Directed by Jim Sheridan. Cast: Curtis '50 Cent' Jackson,Terrence Howard, Joy Bryant, Bill Duke, Adewale Akinnuoye-Agbaje,Omar Benson Miller, Viola Davis. A rap superhero is encased inmuscular flesh like armor, his face is an impassive mask, hereaches out to destroy his enemies with his unique talent. Marcusis a gangster who breaks from his youthful life of crime to triumphas a rapper. Marcus's girlfriend helps him pull free the wiresholding his jaw shut when he's recovered from being shot in theface. He even has a moment when a razor blade is thrown into hiscell and is encouraged to kill himself. Instead, the self-reliantgangster uses it to carve his rhymes into the walls. 116 min.â€¢149;Ѭ href=""http://www.imdb.com/title/tt0430308/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+5676"">DVD 5676Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Girl 6","
                Directed by Spike Lee. Cast: Theresa Randle, Isaiah Washington,Spike Lee, Jenifer Lewis, Debi Mazar, John Turturro, Madonna,Quentin Tarantino. When an attractive, talented actressdiscovers that the only job she can get is working as a fantasytelephone operator, she decides to make the most of it. As Girl6, she soon becomes the most popular girl in town. 108 min.; 
                
                  â€¢149;Ѭhref=""http://us.imdb.com/title?0116414"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+5251"">DVD 5251Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:3013"">vhs 999:3013Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"The Glass Shield","Written and directed by Charles Burnett. Cast: RichardAnderson, Michael Boatman, Bernie Casey, Elliott Gould, Don Harvey,Ice Cube, Michael Ironside, Natalija Nogulich, Lori Petty, M. EmmetWalsh, Gary Wood. In this action thriller, an ambitious rookie copand his station's only female deputy uncover widespread corruptionand conspiracy when they realize that an innocent man has beenjailed for murder. Special DVD features: Feature commentary withwriter/director Charles Burnett and composer Stephen James Taylor;a conversation with Charles Burnett; film scoring with StephenJames Taylor; theatrical trailer. 110 min. 
                â€¢149;Ѭ href=""http://www.imdb.com/title/tt0109906/"">Creditsand other information from the Internet Movie DatabaseЖ
                
                  Reviews and articles:
                  â€¢149; Hozic, Aida A. ""The House I Live In: AnInterview with Charles Burnett."" Callaloo.17(2):471-91. 1994 Summer
                  â€¢149; Thompson, Cliff. ""The Devil Beats His Wife:Small Moments and Big Statements in the Films of CharlesBurnett."" Cineaste. 23(2):24-27. 1997 Ѭhref=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=186874&site=ehost-live"">Full-textof this article / review is available: UC users onlyЖ
                  â€¢149;Thompson, Clifford. ""Good Moments in a ToughWorld: The Films of Charles Burnett."" Cineaste.Spring 2008. Vol. 33, Iss. 2; p. 32 (4 pages) Ѭhref=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=31423280&site=ehost-live"">Full-textof this article / review is available: UC users onlyЖ
                  â€¢149;White, Armond. ""Sticking to the soul: CharlesBurnett."" Film Comment. Jan/Feb 1997. Vol. 33, Iss.1; pg. 38, 4 pgsѬhref=""http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:iipa:&rft_dat=xri:iipa:article:citation:iipa00084731"">Full-textof this article / review is available: UC users onlyЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4335"">DVD X4335Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"The Great Debaters (2007)","Directed by Denzel Washington. Cast: Denzel Washington, ForestWhitaker, Nate Parker, Jurnee Smollett, Denzel Whitaker, JohnHeard, Kimberly Elise. Melvin B. Tolson is a professor at WileyCollege in Texas. Wiley is a small African-American college. In1935, Tolson inspired students to form the school's first debateteam. Tolson turns a group of underdog students into a historicallyelite debate team which goes on to challenge Harvard in thenational championship. Inspired by a true story. Special features:deleted scenes; ""The great debaters : an historical perspective;""""That's what my baby likes,"" music video; ""My soul is a witness,""music min. â€¢149; Ѭhref=""http://www.imdb.com/title/tt0427309/"">Credits and otherinformation from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evideo.+124 "">video. 124 Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6464"">DVD X6464Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Greetings from Africa (1994)","
                Directed by Cheryl Dunye. In this short a lesbian, played bydirector Dunye, searches for someone to date. Then she meets L,a beautiful woman who leads her in and out of hot water. 8 min.
                
                  â€¢149;Ѭhref=""http://us.imdb.com/title?0109940"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:3345"">vhs 999:3345Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Hangin' with the Homeboys (1991)","Directed by Joseph B. Vasquez. Cast: Doug E. Doug, MarioJoyner, John Leguizamo, Nestor Serrano. A streetwise account of awild night on the town with four Bronx homies--two AfricanAmericans, a Puerto Rican, and an Italian. 90 min. â€¢149; Ѭ href=""http://us.imdb.com/Title?0101998)"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC999:1317"">Video/C999:1317Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Harlem Nights (1989)","Directed by Eddie Murphy. Cast: Eddie Murphy, Richard Pryor,Redd Foxx, Danny Aiello, Michael Lerner, Della Reese, Stan Shaw,Jasmine Guy, and Arsenio Hall. Three generations of comedy legendsstar in this tale of nightclub owner Sugar Ray (Richard Pryor) andhis son Quick (Eddie Murphy), who fight to keep a vicious mobsterand a corrupt police force from putting them out of business. 115min. â€¢149; Ѭ href=""http://us.imdb.com/Title?0097481"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1054"">DVD 1054Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"He Got Game (1998)","Directed by Spike Lee. Cast: Denzel Washington, Ray Allen,Milla Jovovich, Rosario Dawson. With promises of a reducedsentence, Jake Shuttlesworth (Washington) is granted temporaryrelease from state prison in order to persuade the nation's topcollege basketball recruit, his estranged son Jesus, to play ballfor the Governor's alma mater! But just as the son faces intensepressures and irresistible temptations contemplating his bigdecision, the father is also forced to consider not only what'sbest for himself but what's best for his son. 136 min. â€¢149; Ѭ href=""http://us.imdb.com/Title?0124718"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD507"">DVD507Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Higher Learning (1995)","
                Directed by John Singleton. Cast: Jennifer Connelly, Ice Cube,Omar Epps, Regina King, Michael Rapaport, Kristy Swanson, TyraBanks, Jason Wiles, Laurence Fishburne. First-term freshmenfrom different countries, races and social backgrounds areforced to integrate when they all enroll in ColumbusUniversity. They all have their own problems, which arestrained to the breaking point by prejudice, inexperience andmisunderstandings. 127 min. 
                
                  â€¢149; Ѭhref=""http://us.imdb.com/title/tt0113305/"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3678"">DVD 3678Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Hollywood Shuffle (1987)","
                Directed by Robert Townsend. Cast: Robert Townsend, Craigus R.Johnson, Helen Martin, Starletta DuPois. Bobby Taylor waits forhis big break as an actor and dreams of leading roles, AcademyAwards, stretch limos and adoring fans. 81 min. ;
                
                  â€¢149; Ѭhref=""http://us.imdb.com/title/tt0093200/"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7353"">DVD 7353Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:422"">vhs 999:422Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"House Party (1990)","Directed by Reginald Hudlin. Cast: Christopher Reid, RobinHarris, Christopher Martin, Martin Lawrence, Tisha Campbell, A.J.Johnson, Paul Anthony, Kid 'N' Play, Full Force. One night in EastSt. Louis--the ""Blackest city in America""--two teenagers decide totake advantage of vacationing parents by throwing a bash, a houseparty. A sort of black version of ""Risky Business."" Starring Kids'N Play, Robin Harris, Full Force, and Tisha Campbell. 100 min.â€¢149; Ѭhref=""http://www.imdb.com/title/tt0099800/"">Credits and otherinformation from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7352"">DVD 7352Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"How to Be a Player (1997)","Directed by Reginald Hudlin. Cast: Bill Bellamy, NatalieDesselle, Bernie Mac. Dray is a young playboy whose only objectivein life seems to be to have sex with as many girls as he canwithout getting caught by his girlfriend Lisa. Dray's sister Jennyand her friend Katrina plan to show him that the way he lives iswrong and organize a party in Malibu, inviting all of hisgirlfriends. 100 min. â€¢149; Ѭhref=""http://www.imdb.com/title/tt0119326/"">Credits and otherinformation from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X3348"">DVD X3348Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Illusions (1983)","
                Directed by Julie Dash. Cast: Lonette McKee, Rosanne Katon, NedBellamy, Jack Radar. Story takes place in 1942 and is aboutMignon Dupree, a black woman studio executive who appears to bewhite, and Ester Jeeter, a black woman who is the singing voicefor a white Hollywood star. The film follows the struggles ofthe women as well as the use of motion picture films inHollywood during wartime. 34 min. ; also on 
                
                  
                
              â€¢149; Ѭhref=""http://us.imdb.com/title/tt0084120/"">Credits andother information from the Internet Movie DatabaseЖ
                    
                      See also:
                      â€¢149;Ѭhref=""http://www.lib.berkeley.edu/MRC/africanambib2.html#dash"">JulieDash bibliographyЖ
                    
                    
                      Related web sites:
                      â€¢149;Ѭhref=""http://www.wmm.com/filmcatalog/page.shtml"">Descriptionfrom Women Make Movies catalogЖ
                    
                  See also:â€¢149;Ѭhref=""http://www.lib.berkeley.edu/MRC/africanambib2.html#dash"">JulieDash bibliographyЖRelated web sites:â€¢149;Ѭhref=""http://www.wmm.com/filmcatalog/page.shtml"">Descriptionfrom Women Make Movies catalogЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2394 "">DVD X2394 Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC999:1365"">Video/C999:1365Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+3181"">Video/C 3181Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/es%2Fc300"">s/c300Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/es%2Fc300"">s/c300Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"I'm Gonna Git You Sucka (1988)","
                Directed by Keenen Ivory Wayans. Cast: Bernie Casey, Jim Brown,Isaac Hayes, Keenen Ivory Wayans, Janet Dubois, Antonio Fargas.In this ultra-slick, urban action comedy Mr. Slade comes out ofretirement along with Jack Spade to try to clean up Mr. Big'sneighborhood from crimes, drugs and the over use of gold chainsas they take on the local gang boss in his hangout, the BigBrim Bar. 89 min. 
                
                  
                
              â€¢149;Ѭhref=""http://us.imdb.com/title?0095348"">Credits andother information from the Internet Movie DatabaseЖ
                    
                      Reviews and articles:
                      â€¢149;Harris, Keith M. ""Super bad: Jim Brown,blaxploitation, and the coming of boyz."" In:Boys, boyz, bois : an ethics of Blackmasculinity in film and popular media New York: Routledge, 2006 (Main Stack PN1995.9.N4.H372006)
                      â€¢149;Margolis, Harriet. ""StereotypicalStrategies: Black Film Aesthetics, SpectatorPositioning, and Self-Directed Stereotypes in""Hollywood Shuffle"" and ""I'm Gonna Git You Sucka"".""Cinema Journal, Vol. 38, No. 3 (Spring,1999), pp. 50-66 Ѭhref=""http://www.jstor.org/stable/1225524"">Full-textof this article / review is available: UC usersonlyЖ
                    
                  Reviews and articles:â€¢149;Harris, Keith M. ""Super bad: Jim Brown,blaxploitation, and the coming of boyz."" In:Boys, boyz, bois : an ethics of Blackmasculinity in film and popular media New York: Routledge, 2006 (Main Stack PN1995.9.N4.H372006)â€¢149;Margolis, Harriet. ""StereotypicalStrategies: Black Film Aesthetics, SpectatorPositioning, and Self-Directed Stereotypes in""Hollywood Shuffle"" and ""I'm Gonna Git You Sucka"".""Cinema Journal, Vol. 38, No. 3 (Spring,1999), pp. 50-66 Ѭhref=""http://www.jstor.org/stable/1225524"">Full-textof this article / review is available: UC usersonlyЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+484"">DVD 484Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Juice (1992)","Directed by Ernest R. Dickerson. Cast: Omar Epps, JermaineHopkins, Khalil Kain, Tupac Shakur. Four Harlem friends spend theirdays hanging out and looking for a way to get the power and respectthey call juice, when one of them plans to take it through an armedrobbery, and wants the crew to be with him. Features cuttingedge-rap and rock music. 95 min. â€¢149; Ѭ href=""%20http://us.imdb.com/Title?0104573"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:2422"">vhs 999:2422Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"King Midas (2003)","
                Directed by Brandon David. Cast: Justin Michael Morales, LouisSapp III, Angelica Lawrence, Josh Mond. Get as close as you canto the real thing in this tale of Hip Hop gone bad. Whenproducer Tommy Gold, trying to make it big in the rap industry,uses his illegal drug fortune to produce a record, he getscaught in the dangerous underground world of cocaine and music.83 min. 
                
                  â€¢149;Ѭhref=""http://us.imdb.com/title?0352494"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1739"">DVD 1739Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Jungle Fever (1991)","Directed by Spike Lee. Cast: Wesley Snipes, Annabella Sciorra,Spike Lee, Ossie Davis, Anthony Quinn. An Afro-American architectbegins an affair with his working class Italian secretary. Theirrelationship causes them to be scrutinized by their friends, castout from their families and shunned by their neighbors in thismoving view of inner-city life. 131 min. 
                â€¢149; Ѭhref=""http://us.imdb.com/M/title-exact?Jungle+Fever+(1991)"">Creditsand other information from the Internet Movie DatabaseЖ
                
                  â€¢149;Awards
                  â€¢149;Cannes Film Festiva - Best Supporting Actor(Samuel L. Jackson); Prize of the Ecumenical Jury - SpecialMention
                  â€¢149;New York Film Critics Circle Awards - BestSupporting Actor (Samuel L. Jackson)
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+580"">DVD 580Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Killer of Sheep (1977)","Directed, written, produced by Charles Burnett. Cast: HenryGayle Sanders, Kaycee Moore, Charles Bracy, Angela Burnett, EugeneCherry, Jack Drummond. This gripping portrait of Stan, a Black manemployed in a Los Angeles slaughterhouse, is internationallyregarded as a film classic. Stan's grueling work--gutting andcleaning the sheep carcasses--infects his entire life, includinghis relationships with his wife, children and friends. The filmhauntingly evokes the physical detail and bittersweet emotions ofworking class life with compassion and honesty. Declared a NationalTreasure in 1990. Bonus features on Charles Burnett'sacclaimed short films, Several friends (1969), The horse (1973),and When it rains (1995) ; Killer of Sheep commentary track withCharles Burnett and Richard Pena, Program Director of the FilmSociety of Lincoln Center. 79 min. ; also ; 
                â€¢149;Ѭ href=""http://www.imdb.com/title/tt0076263/"">Creditsand information from the Internet Movie DatabaseЖ
                
                  â€¢149;Awards & Honors
                  â€¢149;Ѭ href=""http://www.loc.gov/film/"">NationalFilm Registry SelectionЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+8738: "">DVD 8738: Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+8738"">DVD 8738Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6940"">DVD 6940Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs999:1729"">vhs999:1729Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Krush Groove (1985)","
                Directed by Michael Schultz. Cast: Sheila E., RUN-DMC, The FatBoys, Kurtis Blow, Blair Underwood, The New Edition. A talentedgroup of street-savvy urban kids hook up with Krush Groove, ahot new rocord label. But with their success come the ego tripsand greed that threaten to destroy everything they've workedfor. A fresh, 23-title soundtrack vibrantly pushes therap-to-riches story along. 95 min. ; 
                
                  â€¢149; Ѭhref=""http://us.imdb.com/title/tt0089444/"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7349"">DVD 7349Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs999:1806"">vhs999:1806Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Learning Tree (1969)","Based on the novel by Gordon Parks. Traces on year in the lifeof young Newt, in which he learns about love, fear, racialinjustice, and his own capacity for honor. 107 min. 
                â€¢149; Ѭhref=""http://us.imdb.com/M/title-exact?Learning+Tree%2C+The+(1969)"">Creditsand other information from the Internet Movie DatabaseЖ
                
                  â€¢149;Awards & Honors
                  â€¢149;Ѭ href=""http://www.loc.gov/film/"">NationalFilm Registry SelectionЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs999:387"">vhs999:387Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Livin' Tha Life (2003)","Directed by Joe Brown; story by Joe Brown, improvised by thecast. Cast: Jarell Jackson, Edward D. Smith, Rooney Perry, ShawnHarris, Archie Howard, Zai Wilburn. Just another day in the 'hood.Ride with two homies, Jamal and Peanut, as they cruise through thestreets of Compton and come face-to-face with some of the strangescharacters you'll ever meet. 84 min. â€¢149; Ѭ href=""http://us.imdb.com/Title?0371795"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1659"">DVD 1659Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Lost in the Game (2004)","Directed by MC Ren and Playboy T. Cast: MC Ren, Playboy T,Nitetrain. An electrifying hip-hop thriller featuring MC Ren ofN.W.A. Enter into the dark world of the hip-hop music business asup-and-coming executive Playboy T struggles to secure a record dealfor his prized artist. He must deal with all the trials andtribulations of shady record companies, unsuspecting executives andstreet hustlers. 60 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3477"">DVD 3477Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Love Jones (1997)","Director, Theodore Witcher. Cast: Larenz Tate, Nia Long, IsaiahWashington, Lisa Nicole Carson, Bill Bellamy, Khalil Kain. She's abeautiful photographer, he's a sweet-talking writer. When they gettogether in this modern day romance, these two confused love birdsdiscover that you can never underestimate the power of love. 110min. â€¢149; Ѭ href=""http://us.imdb.com/Title?0119572"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+932"">DVD 932Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Malcolm X (1992)","Directed by Spike Lee. Cast: Denzel Washington, Angela Bassett,Albert Hall, Al Freeman. Screen version of the life of Malcolm X,who through his religious conversion to Islam, found the strengthto rise up from a criminal past to become an influential civilrights leader. 201 min. ; 
                â€¢149;Ѭhref=""http://us.imdb.com/M/title-exact?Malcolm+X+(1992)"">Creditsand other information from the Internet Movie DatabaseЖ
                
                  â€¢149;Awards & Honors
                  â€¢149;Berlin International Film Festival - Best Actor(Denzel Washington)
                  â€¢149;New York Film Critics Circle Awards - Best Actor(Denzel Washington)
                  â€¢149;Ѭ href=""http://www.loc.gov/film/"">NationalFilm Registry SelectionЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+148"">DVD 148Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVHS+999:769"">VHS 999:769Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Medicine for Melancholy (2008)","Director, Barry Jenkins. Cast: Wyatt Cenac, Tracey Heggins. TwoAfrican American twenty-somethings have a one-night stand. And anight they barely remember becomes a day they will never forget. Atale of sex, race, bicycles and modern urban life. Deals with thechallenge of being a minority in a rapidly gentrifying SanFrancisco. Special features: Director's notes: an in-depthinterview with Barry Jenkins at the London Film Festival; trailer.88 min. â€¢149;Ѭ href=""http://www.imdb.com/title/tt1133989/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X3759"">DVD X3759Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Men of Respect (1991)","
                Directed by William Reilly. Cast: John Turturro, KatherineBorowitz, Dennis Farina, Rod Steiger, Peter Boyle. A fearlessmobster wins the respect and admiration of a powerful godfatherby assassinating the leaders of a rival family. But theprodding of his ambitious wife and the prophecy of a ghettogypsy, convinces the mobster to murder the godfather and claimhis crown. A brilliant study of the criminal mind inspired byShakespeare's MacBeth. 107 min. 
                
                  â€¢149;Ѭhref=""http://us.imdb.com/title/tt0102432/"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1687"">vhs 999:1687Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Menace II Society (1993)","
                Directed by Allen and Albert Hughes. Cast: Tyrin Turner, LarenzTate, Jada Pinkett, with supporting roles by Charles S. Duttonand Bill Duke. A young street hustler in Watts attempts toescape the rigors and temptations of the ghetto in a quest fora better life. Directed by twin brothers this criticallyacclaimed cinematic masterpiece brilliantly details real lifein today's tough inner city. 104 min. ; 
                
                  â€¢149; Ѭhref=""http://us.imdb.com/title/tt0107554/"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1057"">DVD 1057Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs999:1139"">vhs999:1139Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
"Mo' Better Blues (1990)","
                Directed by Spike Lee. Cast: Denzel Washington (Bleek Gillian),Spike Lee (Giant), Wesley Snipes (Shadow Henderson), GiancarloEsposito (Left Hand Lacey), Robin Harris (Butterbean Jones),Joie Lee (Indigo Jones), Bill Nunn (Bottom Hammer), CyndaWilliams (Clarke Betancourt). Talented trumpeter Bleek Gilliamis obsessed by his music and indecisive about his girlfriendsIndigo and Clarke. But when he is forced to come to the aid ofhis manager and childhood friend, Bleek finds his world morefragile than he ever imagined. 129 min. ; 
                
                  â€¢149;Ѭhref=""http://us.imdb.com/title?0100168"">Credits andother information from the Internet Movie DatabaseЖ
                
              ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+581"">DVD 581Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVHS999:2089"">VHS999:2089Ж","The Movies, Race, and Ethnicity","African Americans","Recent Films by Black Film Makers"
